#OTU ID,test_1,test_2,test_3,test_4,OTUsize,Taxonomy,superkingdom,phylum,class,order,family,genus,species
ASV164,0,0,3216563,1771950,4988513,Bacteria{superkingdom}(84);Pseudomonadota{phylum}(84);Gammaproteobacteria{class}(84);Pseudomonadales{order}(84);Pseudomonadaceae{family}(84);Pseudomonas{genus}(84);Pseudomonas_balearica{species}(84),Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_balearica
ASV168,0,0,24392519,13466234,37858753,Bacteria{superkingdom}(96);Bacteroidota{phylum}(96);Bacteroidia{class}(96);Bacteroidales{order}(96);Marinilabiliaceae{family}(96);Marinilabiliaceae_genus{genus}(96);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Marinilabiliaceae_genus,Unassigned
ASV171,30046667,24754697,405327,0,55206691,Bacteria{superkingdom}(99);Bacillota{phylum}(99);Clostridia{class}(99);Oscillospirales{order}(99);Oscillospiraceae{family}(99);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Unassigned,Unassigned
ASV174,0,452829,36119732,25677340,62249901,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Bacilli{class}(100);Erysipelotrichales{order}(100);Erysipelatoclostridiaceae{family}(100);UCG-004{genus}(100);uncultured_bacterium{species}(100),Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,UCG-004,uncultured_bacterium
ASV176,545575,335958,204844,79806,1166183,Bacteria{superkingdom}(79);Bacteroidota{phylum}(79);Bacteroidia{class}(79);Flavobacteriales{order}(79);Flavobacteriaceae{family}(79);Flavobacterium{genus}(79);Flavobacterium_sasangense{species}(79),Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_sasangense
ASV178,0,0,22275590,9611156,31886746,Bacteria{superkingdom}(99);Bacteroidota{phylum}(99);Bacteroidia{class}(99);Bacteroidales{order}(99);Dysgonomonadaceae{family}(99);Proteiniphilum{genus}(99);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,Unassigned
ASV186,1383858,1400387,39961408,23623136,66368789,Bacteria{superkingdom}(100);Cloacimonadota{phylum}(100);Cloacimonadia{class}(100);Cloacimonadales{order}(100);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Unassigned,Unassigned,Unassigned
ASV190,23447575,15736114,0,0,39183689,Bacteria{superkingdom}(100);Spirochaetota{phylum}(100);Spirochaetia{class}(100);Spirochaetales{order}(100);Spirochaetaceae{family}(100);Sphaerochaeta{genus}(100);Unassigned{species}(0),Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Sphaerochaeta,Unassigned
ASV192,969262,159189,0,0,1128451,Bacteria{superkingdom}(85);Bacillota{phylum}(85);Bacilli{class}(85);Acholeplasmatales{order}(85);Acholeplasmataceae{family}(85);Acholeplasma{genus}(85);Acholeplasma_morum{species}(85),Bacteria,Bacillota,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma_morum
ASV194,45410617,30585913,0,0,75996530,Bacteria{superkingdom}(85);Thermodesulfobacteriota{phylum}(85);Desulfobulbia{class}(85);Desulfobulbales{order}(85);Desulfobulbaceae{family}(85);Desulfobulbus{genus}(85);uncultured_bacterium{species}(85),Bacteria,Thermodesulfobacteriota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,uncultured_bacterium
ASV196,0,0,34717020,14754724,49471744,Bacteria{superkingdom}(99);Bacteroidota{phylum}(99);Bacteroidia{class}(99);Bacteroidales{order}(99);Dysgonomonadaceae{family}(99);Proteiniphilum{genus}(99);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,Unassigned
ASV198,0,0,43862993,19738801,63601794,Bacteria{superkingdom}(91);Pseudomonadota{phylum}(91);Gammaproteobacteria{class}(91);Halothiobacillales{order}(91);Halothiobacillaceae{family}(91);Halothiobacillus{genus}(91);Halothiobacillus_neapolitanus{species}(91),Bacteria,Pseudomonadota,Gammaproteobacteria,Halothiobacillales,Halothiobacillaceae,Halothiobacillus,Halothiobacillus_neapolitanus
ASV199,246581,0,0,0,246581,Bacteria{superkingdom}(100);Pseudomonadota{phylum}(100);Alphaproteobacteria{class}(100);Hyphomicrobiales{order}(100);Rhizobiaceae{family}(100);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Unassigned,Unassigned
ASV202,37862270,26523045,1064681,231367,65681363,Bacteria{superkingdom}(80);Bacteroidota{phylum}(80);Bacteroidia{class}(80);Bacteroidales{order}(80);Rikenellaceae{family}(80);Anaerocella{genus}(80);Anaerocella_delicata{species}(80),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Anaerocella,Anaerocella_delicata
ASV204,0,0,0,56873,56873,Bacteria{superkingdom}(100);Pseudomonadota{phylum}(100);Gammaproteobacteria{class}(100);Methylococcales{order}(100);Methylomonadaceae{family}(100);Methylomonas{genus}(100);Unassigned{species}(0),Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomonas,Unassigned
ASV206,24035140,14978292,5611171,1701850,46326453,Bacteria{superkingdom}(97);Bacillota{phylum}(97);Clostridia{class}(97);Oscillospirales{order}(97);Ruminococcaceae{family}(97);Hydrogenoanaerobacterium{genus}(97);uncultured_bacterium{species}(97),Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Hydrogenoanaerobacterium,uncultured_bacterium
ASV208,2482518,1442676,29927307,11188827,45041328,Bacteria{superkingdom}(100);Actinomycetota{phylum}(100);Coriobacteriia{class}(100);OPB41{order}(100);OPB41_family{family}(100);OPB41_genus{genus}(100);Unassigned{species}(0),Bacteria,Actinomycetota,Coriobacteriia,OPB41,OPB41_family,OPB41_genus,Unassigned
ASV211,10691085,6705369,4958669,2010693,24365816,Bacteria{superkingdom}(82);Campylobacterota{phylum}(82);Campylobacteria{class}(82);Campylobacterales{order}(82);Arcobacteraceae{family}(82);Arcobacter{genus}(82);Pseudarcobacter_ellisii{species}(82),Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,Pseudarcobacter_ellisii
ASV215,3582506,2778461,30414225,11095847,47871039,Bacteria{superkingdom}(73);Thermodesulfobacteriota{phylum}(73);Desulfuromonadia{class}(73);Geobacterales{order}(73);Geobacteraceae{family}(73);Trichlorobacter{genus}(73);Unassigned{species}(0),Bacteria,Thermodesulfobacteriota,Desulfuromonadia,Geobacterales,Geobacteraceae,Trichlorobacter,Unassigned
ASV217,14661796,10247407,6187545,1945678,33042426,Bacteria{superkingdom}(81);Bacillota{phylum}(81);Clostridia{class}(81);Peptostreptococcales-Tissierellales{order}(81);Anaerovoracaceae{family}(81);Anaerovorax{genus}(81);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,Unassigned
ASV218,18192068,12799679,12894916,8369143,52255806,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Bacilli{class}(100);Izemoplasmatales{order}(100);Izemoplasmataceae{family}(100);Izemoplasmataceae_genus{genus}(100);Unassigned{species}(0),Bacteria,Bacillota,Bacilli,Izemoplasmatales,Izemoplasmataceae,Izemoplasmataceae_genus,Unassigned
ASV222,22336993,17858370,0,0,40195363,Bacteria{superkingdom}(71);Bacillota{phylum}(71);Clostridia{class}(71);Oscillospirales{order}(71);Oscillospiraceae{family}(71);HN-HF0106{genus}(71);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,HN-HF0106,Unassigned
ASV225,0,0,14575927,9952855,24528782,Bacteria{superkingdom}(88);Verrucomicrobiota{phylum}(88);Lentisphaeria{class}(88);Oligosphaerales{order}(88);Oligosphaeraceae{family}(88);Z20{genus}(88);uncultured_bacterium{species}(88),Bacteria,Verrucomicrobiota,Lentisphaeria,Oligosphaerales,Oligosphaeraceae,Z20,uncultured_bacterium
ASV232,10413019,7084803,474502,161305,18133629,Bacteria{superkingdom}(92);Bacillota{phylum}(92);Bacilli{class}(92);Izemoplasmatales{order}(92);Izemoplasmatales_family{family}(92);Izemoplasmatales_genus{genus}(92);uncultured_bacterium{species}(92),Bacteria,Bacillota,Bacilli,Izemoplasmatales,Izemoplasmatales_family,Izemoplasmatales_genus,uncultured_bacterium
ASV235,0,0,19750266,9936606,29686872,Bacteria{superkingdom}(100);Bacteroidota{phylum}(100);Bacteroidia{class}(100);Sphingobacteriales{order}(100);Lentimicrobiaceae{family}(100);Lentimicrobium{genus}(100);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,Unassigned
ASV237,26931204,17966137,0,0,44897341,Bacteria{superkingdom}(100);Spirochaetota{phylum}(100);Spirochaetia{class}(100);Spirochaetales{order}(100);Spirochaetaceae{family}(100);Treponema{genus}(100);metagenome{species}(100),Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,metagenome
ASV239,0,263475,11694256,5263117,17220848,Bacteria{superkingdom}(71);Bacillota{phylum}(71);Clostridia{class}(71);Peptostreptococcales-Tissierellales{order}(71);Sedimentibacteraceae{family}(71);Sedimentibacter{genus}(71);uncultured_Peptostreptococcaceae{species}(71),Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,uncultured_Peptostreptococcaceae
ASV242,0,0,42444969,20240454,62685423,Bacteria{superkingdom}(100);Chloroflexota{phylum}(100);Anaerolineae{class}(100);Anaerolineales{order}(100);Anaerolineaceae{family}(100);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Unassigned,Unassigned
ASV243,7650861,5776605,5273841,2764630,21465937,Bacteria{superkingdom}(81);Spirochaetota{phylum}(81);Spirochaetia{class}(81);Spirochaetales{order}(81);Spirochaetaceae{family}(81);Sphaerochaeta{genus}(81);uncultured_Sphaerochaeta{species}(81),Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Sphaerochaeta,uncultured_Sphaerochaeta
ASV244,0,0,0,194726,194726,Bacteria{superkingdom}(100);Bacteroidota{phylum}(100);Bacteroidia{class}(100);Bacteroidales{order}(100);Dysgonomonadaceae{family}(100);Fermentimonas{genus}(100);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Fermentimonas,Unassigned
ASV246,0,89664,0,0,89664,Bacteria{superkingdom}(100);Bacteroidota{phylum}(100);Bacteroidia{class}(100);Flavobacteriales{order}(100);Flavobacteriaceae{family}(100);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Unassigned,Unassigned
ASV247,0,0,30647586,15630994,46278580,Bacteria{superkingdom}(87);Cloacimonadota{phylum}(87);Cloacimonadia{class}(87);Cloacimonadales{order}(87);Cloacimonadaceae{family}(87);C-2{genus}(87);Unassigned{species}(0),Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,C-2,Unassigned
ASV248,174910,210256,12972819,5087966,18445951,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Clostridia{class}(100);Peptostreptococcales-Tissierellales{order}(100);Sedimentibacteraceae{family}(100);Sedimentibacter{genus}(100);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,Unassigned
ASV250,0,0,20306147,10033991,30340138,Bacteria{superkingdom}(100);Bacteroidota{phylum}(100);Bacteroidia{class}(100);Bacteroidales{order}(100);Dysgonomonadaceae{family}(100);Petrimonas{genus}(100);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Petrimonas,Unassigned
ASV253,2461943,2129025,0,0,4590968,Bacteria{superkingdom}(87);Pseudomonadota{phylum}(87);Gammaproteobacteria{class}(87);Burkholderiales{order}(87);Comamonadaceae{family}(87);Hydrogenophaga{genus}(87);Unassigned{species}(0),Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Unassigned
ASV254,1126098,532808,0,0,1658906,Bacteria{superkingdom}(100);Pseudomonadota{phylum}(100);Gammaproteobacteria{class}(100);Burkholderiales{order}(100);Comamonadaceae{family}(100);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned
ASV257,198845,0,0,0,198845,Bacteria{superkingdom}(75);Pseudomonadota{phylum}(75);Gammaproteobacteria{class}(75);Burkholderiales{order}(75);Comamonadaceae{family}(75);Comamonas{genus}(75);Unassigned{species}(0),Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Unassigned
ASV258,5335779,3721803,32876263,14068543,56002388,Bacteria{superkingdom}(99);Chloroflexota{phylum}(99);Anaerolineae{class}(99);Anaerolineales{order}(99);Anaerolineaceae{family}(99);Anaerolineaceae_genus{genus}(99);Unassigned{species}(0),Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolineaceae_genus,Unassigned
ASV265,0,0,4873399,2220901,7094300,Bacteria{superkingdom}(100);Spirochaetota{phylum}(100);Spirochaetia{class}(100);Spirochaetales{order}(100);Spirochaetaceae{family}(100);Sphaerochaeta{genus}(100);Unassigned{species}(0),Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Sphaerochaeta,Unassigned
ASV266,14902318,9412381,2711814,736804,27763317,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Desulfitobacteriia{class}(100);Desulfitobacteriales{order}(100);Syntrophobotulaceae{family}(100);Dehalobacter{genus}(100);Unassigned{species}(0),Bacteria,Bacillota,Desulfitobacteriia,Desulfitobacteriales,Syntrophobotulaceae,Dehalobacter,Unassigned
ASV269,10037496,6313873,0,0,16351369,Bacteria{superkingdom}(81);Synergistota{phylum}(81);Synergistia{class}(81);Synergistales{order}(81);Synergistaceae{family}(81);Synergistaceae_genus{genus}(81);bacterium_DCE29{species}(81),Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Synergistaceae_genus,bacterium_DCE29
ASV271,26897197,18309854,0,151145,45358196,Bacteria{superkingdom}(90);Bacillota{phylum}(90);Clostridia{class}(90);Oscillospirales{order}(90);Oscillospiraceae{family}(90);Oscillospiraceae_genus{genus}(90);uncultured_Acetivibrio{species}(90),Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Oscillospiraceae_genus,uncultured_Acetivibrio
ASV272,5389532,3758706,11044545,5202604,25395387,Bacteria{superkingdom}(71);Campylobacterota{phylum}(71);Campylobacteria{class}(71);Campylobacterales{order}(71);Sulfurimonadaceae{family}(71);Sulfuricurvum{genus}(71);Sulfuricurvum_kujiense{species}(71),Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfuricurvum,Sulfuricurvum_kujiense
ASV275,17527771,12886545,8487005,3433373,42334694,Bacteria{superkingdom}(94);Chloroflexota{phylum}(94);Anaerolineae{class}(94);Anaerolineales{order}(94);Anaerolineaceae{family}(94);Anaerolineaceae_genus{genus}(94);uncultured_Longilinea{species}(94),Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolineaceae_genus,uncultured_Longilinea
ASV280,11007019,7369169,0,0,18376188,Bacteria{superkingdom}(93);Synergistota{phylum}(93);Synergistia{class}(93);Synergistales{order}(93);Synergistaceae{family}(93);Synergistaceae_genus{genus}(93);bacterium_DCE29{species}(93),Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Synergistaceae_genus,bacterium_DCE29
ASV282,333606,485097,0,0,818703,Bacteria{superkingdom}(86);Bacillota{phylum}(86);Bacilli{class}(86);Acholeplasmatales{order}(86);Acholeplasmataceae{family}(86);Acholeplasma{genus}(86);uncultured_Tenericutes{species}(86),Bacteria,Bacillota,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,uncultured_Tenericutes
ASV285,12860856,9111012,0,0,21971868,Bacteria{superkingdom}(100);Bacteroidota{phylum}(100);Bacteroidia{class}(100);Bacteroidales{order}(100);Paludibacteraceae{family}(100);Paludibacter{genus}(100);uncultured_Dysgonomonas{species}(100),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,uncultured_Dysgonomonas
ASV286,0,159189,0,0,159189,Bacteria{superkingdom}(99);Pseudomonadota{phylum}(99);Alphaproteobacteria{class}(99);Rickettsiales{order}(99);Mitochondria{family}(99);Mitochondria_genus{genus}(99);uncultured_bacterium{species}(99),Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria_genus,uncultured_bacterium
ASV287,16353987,12156317,0,233054,28743358,Bacteria{superkingdom}(88);Bacteroidota{phylum}(88);Bacteroidia{class}(88);Bacteroidales{order}(88);Paludibacteraceae{family}(88);Paludibacter{genus}(88);uncultured_bacterium{species}(88),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,uncultured_bacterium
ASV288,0,0,22424313,12869156,35293469,Bacteria{superkingdom}(100);LCP-89{phylum}(100);LCP-89_class{class}(100);LCP-89_order{order}(100);LCP-89_family{family}(100);LCP-89_genus{genus}(100);uncultured_bacterium{species}(100),Bacteria,LCP-89,LCP-89_class,LCP-89_order,LCP-89_family,LCP-89_genus,uncultured_bacterium
ASV289,0,0,24878622,11681911,36560533,Bacteria{superkingdom}(87);Bacillota{phylum}(87);Bacilli{class}(87);RF39{order}(87);RF39_family{family}(87);RF39_genus{genus}(87);uncultured_bacterium{species}(87),Bacteria,Bacillota,Bacilli,RF39,RF39_family,RF39_genus,uncultured_bacterium
ASV297,0,0,20741314,6783291,27524605,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Clostridia{class}(100);Unassigned{order}(0);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Unassigned,Unassigned,Unassigned,Unassigned
ASV299,22786760,15257034,0,0,38043794,Bacteria{superkingdom}(85);Bacillota{phylum}(85);Clostridia{class}(85);Oscillospirales{order}(85);Oscillospiraceae{family}(85);Oscillospiraceae_genus{genus}(85);uncultured_Acetivibrio{species}(85),Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Oscillospiraceae_genus,uncultured_Acetivibrio
ASV306,6270899,2650286,11750367,8283614,28955166,Bacteria{superkingdom}(98);Bacillota{phylum}(98);Bacilli{class}(98);Izemoplasmatales{order}(98);Izemoplasmatales_family{family}(98);Izemoplasmatales_genus{genus}(98);uncultured_bacterium{species}(98),Bacteria,Bacillota,Bacilli,Izemoplasmatales,Izemoplasmatales_family,Izemoplasmatales_genus,uncultured_bacterium
ASV307,469306,399332,13058328,7387436,21314402,Bacteria{superkingdom}(94);Bacteroidota{phylum}(94);Bacteroidia{class}(94);Bacteroidales{order}(94);Rs-E47_termite_group{family}(94);GWE2-42-42{genus}(94);Bacteroidetes_bacterium{species}(94),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rs-E47_termite_group,GWE2-42-42,Bacteroidetes_bacterium
ASV309,1207790,955773,0,0,2163563,Bacteria{superkingdom}(97);Pseudomonadota{phylum}(97);Gammaproteobacteria{class}(97);Burkholderiales{order}(97);Rhodocyclaceae{family}(97);Thauera{genus}(97);Unassigned{species}(0),Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,Unassigned
ASV312,5800636,2600743,12684554,5771153,26857086,Bacteria{superkingdom}(100);Pseudomonadota{phylum}(100);Gammaproteobacteria{class}(100);Burkholderiales{order}(100);Comamonadaceae{family}(100);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned
ASV314,1222600,603026,26414030,9869864,38109520,Bacteria{superkingdom}(99);Thermodesulfobacteriota{phylum}(99);Syntrophobacteria{class}(99);Syntrophobacterales{order}(99);Syntrophobacteraceae{family}(99);Desulforhabdus{genus}(99);Unassigned{species}(0),Bacteria,Thermodesulfobacteriota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,Desulforhabdus,Unassigned
ASV316,0,0,21146914,10690282,31837196,Bacteria{superkingdom}(100);Patescibacteria{phylum}(100);CPR2{class}(100);CPR2_order{order}(100);CPR2_family{family}(100);CPR2_genus{genus}(100);uncultured_microorganism{species}(100),Bacteria,Patescibacteria,CPR2,CPR2_order,CPR2_family,CPR2_genus,uncultured_microorganism
ASV323,329668,183800,4939998,1635076,7088542,Bacteria{superkingdom}(100);Bacillota{phylum}(100);BRH-c20a{class}(100);BRH-c20a_order{order}(100);BRH-c20a_family{family}(100);BRH-c20a_genus{genus}(100);uncultured_bacterium{species}(100),Bacteria,Bacillota,BRH-c20a,BRH-c20a_order,BRH-c20a_family,BRH-c20a_genus,uncultured_bacterium
